id,review,date,rating
croc_review_6015,My husband loved them. They are comfortable everyday wear.,"April 24, 2023",5.0
croc_review_6014,My husband loved them. His old ones were VERY worn out. I convinced him he needed some new ones.,"July 10, 2021",5.0
croc_review_6016,My husband loved these. I got them for his birthday. He likes to wear them around the house and outside in the yard. Great color!,"September 27, 2022",5.0
croc_review_6017,"My husband loves Crocs, and to have them in his size because he wears a size 15, I will continue to get more.","May 13, 2021",5.0
croc_review_6020,"My husband loves his Crocs; in the summertime, that's all he wears!!","July 5, 2021",5.0
croc_review_6018,"My husband loves his Crocs so much that it has become a problem to get him to wear anything else. ""Why should I, they're perfect! Totally comfortable, all purpose shoes."" Driving, the garden, town, work...He will relent and wear his Merrell 'clogs' to work (a lot like the Crocs, in leather) as they look more professional.","June 27, 2016",5.0
croc_review_6019,My husband loves his Crocs...so comfortable he replaced his house slippers with the Crocs!,"June 24, 2023",5.0
croc_review_6023,My husband loves his crocs. He's been wanting a pair for a while and uses them all the time now.,"July 8, 2021",5.0
croc_review_6022,"My husband loves his crocs, so I've won him over to the 'crocs side.'","May 15, 2023",5.0
croc_review_6024,My husband loves his crocs. They fit great and are very comfortable. Definitely true to size.,"July 19, 2021",5.0
croc_review_6025,"My husband loves his new crocs!! He says that if he needs to run or fight, he can always put them in sport mode lol #crocgang4life (he made me do this lol)","April 5, 2021",5.0
croc_review_6029,"My husband loves them, and he said he would never have crocs.","April 8, 2021",5.0
croc_review_6030,My husband loves them. They are easy to slip on and go. Very comfortable to wear for everyday running around.,"January 21, 2022",5.0
croc_review_6027,My husband loves them and they made a great birthday present.,"May 20, 2021",5.0
croc_review_6033,"My husband loves these, and they're his go-to after a long day at work on his feet.","May 17, 2021",5.0
croc_review_6032,My husband loves these shoes; he wears them after work.,"April 26, 2021",5.0
croc_review_6034,My husband loves these. They go with everything and are so comfortable.,"February 20, 2023",5.0
croc_review_6036,"My husband loves to wear them when he takes his work boots off after a long day, and he wears them in the car on the way home.","May 7, 2021",5.0
croc_review_6037,My husband loves wearing these. They are so easy to slip on and comfortable for him. He is older and hard for him to bend over with arthritis.,"June 17, 2022",5.0
croc_review_6038,"My husband loves your Crocs for going out in the yard, especially the damp grass. He buys a new pair each year!!","June 4, 2021",5.0
croc_review_5988,"My husband and grandchildren talked me into getting them, and I love them now!","August 24, 2021",5.0
croc_review_6039,"My husband not only has wide feet but also has flat feet. He would usually wear his Nike flip flops, but he would go through pair after pair. With his foot size being on the larger side, it was really hard trying to find something he could just slip on and go. Thank god Crocs make them in his size.","January 5, 2022",5.0
croc_review_6040,My husband really likes his crocs for wandering the gardens.,"March 26, 2023",5.0
croc_review_6041,My husband really loves this pair of Crocs.,"September 8, 2021",5.0
croc_review_6042,"My husband said he should've been wearing crocs for years, but he loves them.","April 13, 2021",5.0
croc_review_6043,My husband surprisingly loves his crocs! His favorite birthday gift!,"December 17, 2021",5.0
croc_review_6045,My husband uses his crocs to just step outside in the yard from our patio. Very convenient and comfortable. They run true to size!,"April 16, 2021",5.0
croc_review_6044,My husband uses his clogs every day after work. He says they are really comfortable and roomy!,"May 17, 2021",5.0
croc_review_6046,"My husband uses these as his ""around the house shoes."" He says they are so comfortable!","March 15, 2021",5.0
croc_review_6047,"My husband wanted a pair, and he finally received a pair for his birthday, and he LOVES them!","May 4, 2021",5.0
croc_review_6048,"My husband was hesitant at first, but now this is his second pair.","May 15, 2021",5.0
croc_review_6049,My husband was really happy with the size selection that Crocs offered.,"January 6, 2022",5.0
croc_review_6050,"My husband was so excited to get these. He's normally a 14-year-old, but we had to return them for a 13 because they were too big.","April 13, 2021",5.0
croc_review_6051,My husband wasn't a fan until I bought him his first pair of CROCS and didn't see him take them off!,"August 27, 2021",5.0
croc_review_6052,"My husband wasn't so sure when I ordered these, but he absolutely loves them. They're super comfortable.","April 13, 2021",5.0
croc_review_6053,My husband wears them mostly at home! He loves them and says they are very comfy!,"April 20, 2021",5.0
croc_review_6055,"My husband wears these so much, his feet have a polka dot suntan.","September 12, 2021",5.0
croc_review_6056,"My husband works long days at a restaurant every day, and when he walks in, he immediately says where's my crocs? Well, he needed new ones and would never spend the money on himself, so I did it for him, and he's been so happy he hasn't complained about his back since the new pair arrived.","April 11, 2021",5.0
croc_review_6058,"My husband's first pair. He loves them! Uses them as house slippers at first, then now he goes places because he said they are so comfortable. Now he wants more different color ones.","April 17, 2021",5.0
croc_review_6060,"My issue has been the initial feeling due to the ridges or small lines in the insole. I suppose it is because of the sensitivity of my feet as I've aged, but once used to them, I love these crocs. I'm on my feet at work a lot, so coming home to this comfort is wonderful. Yes, I've worn them to work, but not always.","December 16, 2022",5.0
croc_review_6061,My kid is very happy with them.,"April 4, 2021",5.0
croc_review_6062,My kid loves her crocs. They're so comfortable.,"July 20, 2023",5.0
croc_review_6063,"My kids and grandkids were all wearing crocs, so I bought a pair. I love them! With all the little bumps inside, it feels like I am getting a foot massage as I walk. It's like walking on a cloud. A comfortable, cushy foot massage cloud.","September 28, 2022",5.0
croc_review_6064,"My kids got me on these. I love Lime Zest so thankful they restocked. So comfy. I have 3 pairs now. I'm 68 years old, good rubber that meets the slick spots like in grocery stores.","April 16, 2021",5.0
croc_review_6066,My kids love them. They have all the colors.,"December 12, 2022",5.0
croc_review_6065,My kids love them. They are perfect for summer.,"May 30, 2022",5.0
croc_review_6067,My kids love this style of crocs!,"April 28, 2021",5.0
croc_review_6068,"My kids wear them and recommended them to me since I have terrible knees. I have been wearing them for a few weeks, and I love them. Personally, I highly recommend them.","February 24, 2022",5.0
croc_review_6069,"My last pair lasted over twenty years, so I probably should have gotten new ones way before now.....","April 9, 2021",5.0
croc_review_6070,"My last pair of classic crocs lasted me 12 years before I had to, sadly, throw them away. I love the comfort, the lightweight feel, the durability, and the washability of these clogs. When my new ones arrived, I felt like Cinderella fit into her glass slipper!","February 1, 2021",5.0
croc_review_6071,My legs do not hurt anymore!!!!,"November 5, 2021",5.0
croc_review_6072,"My little brother loved them!! He got home from school, kicks off his shoes, and gets his crocs!","May 13, 2022",5.0
croc_review_6073,My little buddy loves them and wears them day and night.,"July 4, 2022",5.0
croc_review_6074,My little girls love their crocs.,"January 9, 2022",5.0
croc_review_6075,"My main reason for buying these shoes is because I own an online cake business, so the majority of the time I'm on my feet all day. These are sooooo comfortable!!!!!! Wow!!!!","September 19, 2021",5.0
croc_review_6076,"My man loves these! He won't take them off, and we are talking about buying more pairs. So comfortable and with his feet (have been through multiple surgeries), they are the ones that don't leave his feet hurting at all.","March 30, 2021",5.0
croc_review_6077,"My man loves these, wears them when we run errands or in general, and says they're very comfy.","April 20, 2021",5.0
croc_review_6078,"My mom absolutely loves this product, and I have now bought her 2 pairs and will buy her more colors.","September 6, 2021",5.0
croc_review_6080,My mom is a classic girl; she loves the All Black and adds her light jibbits. She's officially a Crocs girl.,"February 21, 2023",5.0
croc_review_6081,My mom loved her Mother's Day gift.,"May 7, 2021",5.0
croc_review_6082,My mom loved them! They fit her perfectly.,"January 15, 2022",5.0
croc_review_6083,My mom loved them!! They are super comfy!,"May 15, 2021",5.0
croc_review_6085,My mom loves this color! She finally has a pair!,"April 26, 2023",5.0
croc_review_6079,My mom gave me these as a mother's day gift. She loved them.,"June 29, 2023",5.0
